date,region_code,visitor_estimate_q50,demand_scenario,data_basis,parking_capacity_basis,permanent_capacity_available,temporary_capacity_available,peak_spaces_required,permanent_spaces_open,temporary_spaces_open,unserved_spaces,capacity_status,parking_transfer_vehicle_demand,parking_transfer_visitor_demand,parking_management_action,maximum_headway_minutes,operational_anchor_id,headway_evidence_scope,headway_parameter_role,recommended_shuttle_vehicles,entry_early_shift,entry_middle_shift,entry_late_shift,entry_staff_shifts,parking_early_shift,parking_middle_shift,parking_late_shift,parking_staff_shifts,driver_early_shift,driver_middle_shift,driver_late_shift,driver_staff_shifts,recommended_total_staff_shifts,output_status,forecast_quantile,parameter_basis,parameter_note,average_party_size,transfer_share,season,temporary_plan_trigger,recommended_action
2026-07-23,BDH,84540.18768145278,central,derived_planning_value,historical_reference_scenario,13000,0,6228,6228,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,59,0,59,118,26,0,26,52,11,1,11,23,193,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-24,BDH,92310.6602560567,central,derived_planning_value,historical_reference_scenario,13000,0,6800,6800,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,64,1,64,129,28,1,28,57,12,1,12,25,211,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-07-25,BDH,127177.02783069774,central,derived_planning_value,historical_reference_scenario,13000,0,9368,9368,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,34,89,0,89,178,39,1,39,79,17,0,17,34,291,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-07-26,BDH,121430.54914194404,central,derived_planning_value,historical_reference_scenario,13000,0,8945,8945,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,32,85,0,85,170,37,1,37,75,16,0,16,32,277,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-07-27,BDH,88310.10721658374,central,derived_planning_value,historical_reference_scenario,13000,0,6505,6505,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,62,0,62,124,27,1,27,55,11,1,11,23,202,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-28,BDH,89616.884793049,central,derived_planning_value,historical_reference_scenario,13000,0,6602,6602,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,63,0,63,126,28,0,28,56,12,0,12,24,206,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-29,BDH,79032.58907537315,central,derived_planning_value,historical_reference_scenario,13000,0,5822,5822,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,21,55,1,55,111,24,1,24,49,10,1,10,21,181,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-30,BDH,85836.90798631129,central,derived_planning_value,historical_reference_scenario,13000,0,6323,6323,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,60,0,60,120,26,1,26,53,11,1,11,23,196,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-31,BDH,80824.083448932,central,derived_planning_value,historical_reference_scenario,13000,0,5954,5954,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,22,56,1,56,113,25,0,25,50,11,0,11,22,185,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-01,BDH,116633.3292476212,central,derived_planning_value,historical_reference_scenario,13000,0,8592,8592,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,31,81,1,81,163,36,0,36,72,15,1,15,31,266,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-02,BDH,117415.42328295916,central,derived_planning_value,historical_reference_scenario,13000,0,8649,8649,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,31,82,0,82,164,36,1,36,73,15,1,15,31,268,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-03,BDH,84973.96754283815,central,derived_planning_value,historical_reference_scenario,13000,0,6260,6260,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,59,1,59,119,26,1,26,53,11,1,11,23,195,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-04,BDH,101354.73391895038,central,derived_planning_value,historical_reference_scenario,13000,0,7466,7466,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,27,71,0,71,142,31,1,31,63,13,1,13,27,232,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-05,BDH,100372.003470613,central,derived_planning_value,historical_reference_scenario,13000,0,7394,7394,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,27,70,1,70,141,31,0,31,62,13,1,13,27,230,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-06,BDH,100416.52161039034,central,derived_planning_value,historical_reference_scenario,13000,0,7397,7397,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,27,70,1,70,141,31,0,31,62,13,1,13,27,230,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-07,BDH,87751.50209146412,central,derived_planning_value,historical_reference_scenario,13000,0,6464,6464,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,23,61,1,61,123,27,0,27,54,11,1,11,23,200,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-08,BDH,122985.71321003028,central,derived_planning_value,historical_reference_scenario,13000,0,9060,9060,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,33,86,0,86,172,38,0,38,76,16,1,16,33,281,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-09,BDH,123350.58387439254,central,derived_planning_value,historical_reference_scenario,13000,0,9087,9087,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,33,86,1,86,173,38,0,38,76,16,1,16,33,282,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-10,BDH,101418.18692413402,central,derived_planning_value,historical_reference_scenario,13000,0,7471,7471,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,27,71,0,71,142,31,1,31,63,13,1,13,27,232,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-11,BDH,90831.91894828678,central,derived_planning_value,historical_reference_scenario,13000,0,6691,6691,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,24,63,1,63,127,28,0,28,56,12,0,12,24,207,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-12,BDH,80861.68047037792,central,derived_planning_value,historical_reference_scenario,13000,0,5957,5957,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,22,56,1,56,113,25,0,25,50,11,0,11,22,185,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-13,BDH,79363.21383975889,central,derived_planning_value,historical_reference_scenario,13000,0,5846,5846,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,21,55,1,55,111,24,1,24,49,10,1,10,21,181,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-14,BDH,74613.7611949939,central,derived_planning_value,historical_reference_scenario,13000,0,5497,5497,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,20,52,1,52,105,23,0,23,46,10,0,10,20,171,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-15,BDH,101674.87245924155,central,derived_planning_value,historical_reference_scenario,13000,0,7490,7490,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,27,71,0,71,142,31,1,31,63,13,1,13,27,232,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-16,BDH,93345.94521997082,central,derived_planning_value,historical_reference_scenario,13000,0,6876,6876,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,25,65,1,65,131,29,0,29,58,12,1,12,25,214,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,True,add_peak_shift_staff__dispatch_planned_shuttle_fleet__issue_parking_guidance
2026-08-17,BDH,59764.24481257843,central,derived_planning_value,historical_reference_scenario,13000,0,4403,4403,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,16,42,0,42,84,18,1,18,37,8,0,8,16,137,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-18,BDH,59107.39594279354,central,derived_planning_value,historical_reference_scenario,13000,0,4354,4354,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,16,41,1,41,83,18,1,18,37,8,0,8,16,136,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-19,BDH,45569.8483299896,central,derived_planning_value,historical_reference_scenario,13000,0,3357,3357,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,32,0,32,64,14,0,14,28,6,0,6,12,104,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-20,BDH,47114.46143029376,central,derived_planning_value,historical_reference_scenario,13000,0,3471,3471,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,33,0,33,66,14,1,14,29,6,1,6,13,108,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-21,BDH,48142.39014249943,central,derived_planning_value,historical_reference_scenario,13000,0,3547,3547,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,13,34,0,34,68,15,0,15,30,6,1,6,13,111,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-22,BDH,69589.08123193243,central,derived_planning_value,historical_reference_scenario,13000,0,5126,5126,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,19,49,0,49,98,21,1,21,43,9,1,9,19,160,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-23,BDH,63912.83383076747,central,derived_planning_value,historical_reference_scenario,13000,0,4708,4708,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,17,45,0,45,90,20,0,20,40,8,1,8,17,147,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-24,BDH,38683.73906748856,central,derived_planning_value,historical_reference_scenario,13000,0,2850,2850,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,11,27,0,27,54,12,0,12,24,5,1,5,11,89,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-25,BDH,35432.66736106511,central,derived_planning_value,historical_reference_scenario,13000,0,2610,2610,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,10,25,0,25,50,11,0,11,22,5,0,5,10,82,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-26,BDH,29335.769943663807,central,derived_planning_value,historical_reference_scenario,13000,0,2161,2161,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,8,20,1,20,41,9,1,9,19,4,0,4,8,68,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-27,BDH,24600.99666073946,central,derived_planning_value,historical_reference_scenario,13000,0,1813,1813,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,7,17,1,17,35,8,0,8,16,3,1,3,7,58,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-28,BDH,22928.758936967857,central,derived_planning_value,historical_reference_scenario,13000,0,1689,1689,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,6,16,0,16,32,7,1,7,15,3,0,3,6,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-29,BDH,43987.44094989365,central,derived_planning_value,historical_reference_scenario,13000,0,3241,3241,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,31,0,31,62,14,0,14,28,6,0,6,12,102,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-30,BDH,42989.414780751074,central,derived_planning_value,historical_reference_scenario,13000,0,3167,3167,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,12,30,0,30,60,13,1,13,27,6,0,6,12,99,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-08-31,BDH,19130.683776152106,central,derived_planning_value,historical_reference_scenario,13000,0,1410,1410,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,5,13,1,13,27,6,0,6,12,2,1,2,5,44,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"13,000 is the 2017 public-network reference only; private-car share, party size, service rates and fleet specification are planning parameters.",2.8,0.1,peak_summer,False,maintain_seasonal_baseline
2026-07-01,BDH,80858.31236189869,stress,derived_planning_value,historical_reference_scenario,13000,0,11038,11038,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,40,63,1,63,127,33,0,33,66,20,0,20,40,233,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,peak_summer,False,maintain_seasonal_baseline
2026-07-02,BDH,83598.86443797682,stress,derived_planning_value,historical_reference_scenario,13000,0,11412,11412,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,41,65,1,65,131,34,0,34,68,20,1,20,41,240,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,peak_summer,False,maintain_seasonal_baseline
2026-07-03,BDH,83465.60523931848,stress,derived_planning_value,historical_reference_scenario,13000,0,11394,11394,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,15,PS-A01,"2024 summer tourism bus day schedule: 15-minute headway; used as a service-level planning benchmark, not a fleet ledger.",service_level_planning_constraint__not_actual_fleet_or_trip_ledger,41,65,1,65,131,34,0,34,68,20,1,20,41,240,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,Pressure scenario retains the historical parking reference but raises demand and circulation assumptions; no temporary-space total is asserted.,2.5,0.15,peak_summer,False,maintain_seasonal_baseline
